filename,type,asm_d0,asm_d1,asm_d2,asm_d3,gar_d0,gar_d1,gar_d2,gar_d3
spec_7832.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8,0.8,1,0.2830074998557688
spec_22809.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8,0.8,1,0.2830074998557688
spec_71457.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9169925001442312,0.9169925001442312,1,0.19999999999999996
spec_4676.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8000000000000002,0.8000000000000002,1,0.2830074998557688
spec_81242.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.981378119121704,0.981378119121704,1,0.19999999999999996
spec_97619.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9614709844115208,0.9614709844115208,1,0.19999999999999996
spec_29253.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.7999999999999998,0.7999999999999998,1,0.2830074998557688
spec_79049.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774729,0.8643856189774729,1,0.19999999999999996
spec_56680.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774726,0.8643856189774726,1,0.23852901558847917
spec_8382.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8,0.8,1,0.2830074998557688
spec_44331.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9169925001442316,0.9169925001442316,1,0.19999999999999996
spec_114054.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9169925001442312,0.9169925001442312,1,0.19999999999999996
spec_37216.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9169925001442316,0.9169925001442316,1,0.19999999999999996
spec_29019.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8,0.8,1,0.2830074998557688
spec_97453.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774729,0.8643856189774729,1,0.23852901558847917
spec_81008.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9169925001442316,0.9169925001442316,1,0.19999999999999996
spec_67246.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,1.0000000000000009,1.0000000000000009,1,0.19999999999999996
spec_14361.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774723,0.8643856189774723,1,0.23852901558847917
spec_52520.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8,0.8,1,0.2830074998557688
spec_102645.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.864385618977472,0.864385618977472,1,0.19999999999999996
spec_21407.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8,0.8,1,0.2830074998557688
spec_18695.spectra,normal,1.0,1.0,1,1.0,0.9169925001442314,0.9169925001442314,1,0.19999999999999996
spec_40091.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9169925001442314,0.9169925001442314,1,0.19999999999999996
spec_89416.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774721,0.8643856189774721,1,0.19999999999999996
spec_79203.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774723,0.8643856189774723,1,0.19999999999999996
spec_72859.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774723,0.8643856189774723,1,0.19999999999999996
spec_101801.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.9614709844115206,0.9614709844115206,1,0.19999999999999996
spec_62510.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9614709844115208,0.9614709844115208,1,0.19999999999999996
spec_11437.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9169925001442312,0.9169925001442312,1,0.19999999999999996
spec_92305.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9169925001442314,0.9169925001442314,1,0.19999999999999996
spec_5280.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8,0.8,1,0.2830074998557688
spec_49233.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8643856189774721,0.8643856189774721,1,0.19999999999999996
spec_9774.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8,0.8,1,0.2830074998557688
spec_19029.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8,0.8,1,0.2830074998557688
spec_111548.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774723,0.8643856189774723,1,0.19999999999999996
spec_57276.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9287712379549452,0.9287712379549452,1,0.21862188087829626
spec_107113.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8643856189774723,0.8643856189774723,1,0.19999999999999996
spec_24351.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8339850002884626,0.8339850002884626,1,0.2830074998557688
spec_46983.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8918863237274595,0.8918863237274595,1,0.23852901558847917
spec_42869.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.9614709844115208,0.9614709844115208,1,0.19999999999999996
spec_50977.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8918863237274595,0.8918863237274595,1,0.19999999999999996
spec_23850.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9169925001442312,0.9169925001442312,1,0.19999999999999996
spec_95804.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9614709844115208,0.9614709844115208,1,0.19999999999999996
spec_2981.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.7999999999999997,0.7999999999999997,1,0.2830074998557688
spec_41282.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8918863237274597,0.8918863237274597,1,0.21862188087829626
spec_88605.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8918863237274595,0.8918863237274595,1,0.19999999999999996
spec_78010.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9169925001442314,0.9169925001442314,1,0.19999999999999996
spec_53733.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8643856189774723,0.8643856189774723,1,0.19999999999999996
spec_103456.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9614709844115212,0.9614709844115212,1,0.19999999999999996
spec_45368.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774723,0.8643856189774723,1,0.23852901558847917
spec_20614.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,1.0,1.0,1,0.19999999999999996
spec_19486.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8,0.8,1,0.2830074998557688
spec_96640.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8918863237274591,0.8918863237274591,1,0.19999999999999996
spec_66055.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774723,0.8643856189774723,1,0.19999999999999996
spec_15172.spectra,normal,1.0,1.0,1,1.0,0.9169925001442314,0.9169925001442314,1,0.19999999999999996
spec_11098.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8339850002884625,0.8339850002884625,1,0.2830074998557688
spec_60947.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774723,0.8643856189774723,1,0.19999999999999996
spec_13860.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.8,0.8,1,0.2830074998557688
spec_56065.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9169925001442314,0.9169925001442314,1,0.19999999999999996
spec_106300.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.9614709844115212,0.9614709844115212,1,0.19999999999999996
spec_33519.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8,0.8,1,0.2830074998557688
spec_25142.spectra,normal,0.9169925001442312,0.9169925001442312,1,1.0,0.8643856189774723,0.8643856189774723,1,0.23852901558847917
spec_8567.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.7999999999999998,0.7999999999999998,1,0.2830074998557688
spec_4093.spectra,normal,0.8643856189774723,0.8643856189774723,1,1.0,0.7999999999999997,0.7999999999999997,1,0.2830074998557688
